,id,author
1372,1372,Blanquius
1373,1373,Marcus
1374,1374,Ovionicus
1375,1375,Marcus
1376,1376,Marcus
1377,1377,Marcus
1378,1378,Blanquius
1379,1379,Blanquius
1380,1380,Blanquius
1381,1381,Marcus
1382,1382,Philippus
1383,1383,Marcus
1384,1384,Philippus
1385,1385,Philippus
1386,1386,Marcus
1387,1387,Marcus
1388,1388,Ovionicus
1389,1389,Philippus
1390,1390,Marcus
1391,1391,Ovionicus
1392,1392,Marcus
1393,1393,Paithonius
1394,1394,Marcus
1395,1395,Marcus
1396,1396,Blanquius
1397,1397,Marcus
1398,1398,Philippus
1399,1399,Ovionicus
1400,1400,Marcus
1401,1401,FerrumEffractarius
1402,1402,Marcus
1403,1403,Clarius
1404,1404,Philippus
1405,1405,Philippus
1406,1406,Ovionicus
1407,1407,Marcus
1408,1408,Clarius
1409,1409,Marcus
1410,1410,Ubuntius
1411,1411,Marcus
1412,1412,Marcus
1413,1413,Philippus
1414,1414,Marcus
1415,1415,Marcus
1416,1416,Marcus
1417,1417,Clarius
1418,1418,Marcus
1419,1419,Marcus
1420,1420,Marcus
1421,1421,Philippus
1422,1422,Marcus
1423,1423,Marcus
1424,1424,Ubuntius
1425,1425,Philippus
1426,1426,Ovionicus
1427,1427,Ovionicus
1428,1428,Blanquius
1429,1429,Philippus
1430,1430,Clarius
1431,1431,Marcus
1432,1432,Blanquius
1433,1433,Marcus
1434,1434,Marcus
1435,1435,Marcus
1436,1436,Blanquius
1437,1437,Marcus
1438,1438,Blanquius
1439,1439,Ovionicus
1440,1440,Marcus
1441,1441,Philippus
1442,1442,Marcus
1443,1443,Philippus
1444,1444,Marcus
1445,1445,Philippus
1446,1446,Ovionicus
1447,1447,Marcus
1448,1448,Philippus
1449,1449,Ovionicus
1450,1450,Marcus
1451,1451,Marcus
1452,1452,Marcus
1453,1453,Marcus
1454,1454,Paithonius
1455,1455,Philippus
1456,1456,Marcus
1457,1457,Marcus
1458,1458,Marcus
1459,1459,Philippus
1460,1460,Marcus
1461,1461,Blanquius
1462,1462,Marcus
1463,1463,Marcus
1464,1464,Philippus
1465,1465,Ovionicus
1466,1466,Marcus
1467,1467,Philippus
1468,1468,FerrumEffractarius
1469,1469,Marcus
1470,1470,Ovionicus
1471,1471,Ovionicus
1472,1472,Marcus
1473,1473,FerrumEffractarius
1474,1474,Paithonius
1475,1475,Philippus
1476,1476,Philippus
1477,1477,Clarius
1478,1478,Philippus
1479,1479,Marcus
1480,1480,Marcus
1481,1481,Marcus
1482,1482,Marcus
1483,1483,Marcus
1484,1484,Marcus
1485,1485,Marcus
1486,1486,Marcus
1487,1487,Philippus
1488,1488,Philippus
1489,1489,Ovionicus
1490,1490,Philippus
1491,1491,Marcus
1492,1492,Philippus
1493,1493,Ovionicus
1494,1494,Paithonius
1495,1495,Philippus
1496,1496,Marcus
1497,1497,Philippus
1498,1498,Ovionicus
1499,1499,Marcus
1500,1500,FerrumEffractarius
1501,1501,Philippus
1502,1502,Philippus
1503,1503,Marcus
1504,1504,Marcus
1505,1505,Ubuntius
1506,1506,Clarius
1507,1507,Marcus
1508,1508,Clarius
1509,1509,Philippus
1510,1510,Philippus
1511,1511,Ubuntius
1512,1512,Marcus
1513,1513,Clarius
1514,1514,Marcus
1515,1515,Marcus
1516,1516,Philippus
1517,1517,Philippus
1518,1518,Paithonius
1519,1519,Marcus
1520,1520,Philippus
1521,1521,Marcus
1522,1522,Paithonius
1523,1523,Marcus
1524,1524,FerrumEffractarius
1525,1525,Blanquius
1526,1526,Philippus
1527,1527,Marcus
1528,1528,Philippus
1529,1529,Philippus
1530,1530,Marcus
1531,1531,Marcus
1532,1532,Ovionicus
1533,1533,Philippus
1534,1534,Blanquius
1535,1535,Blanquius
1536,1536,Philippus
1537,1537,Philippus
1538,1538,Marcus
1539,1539,Marcus
1540,1540,Philippus
1541,1541,Philippus
1542,1542,Philippus
1543,1543,Philippus
1544,1544,Ubuntius
1545,1545,Philippus
1546,1546,Marcus
1547,1547,Philippus
1548,1548,Marcus
1549,1549,Philippus
1550,1550,Philippus
1551,1551,FerrumEffractarius
1552,1552,Marcus
1553,1553,Philippus
1554,1554,Marcus
1555,1555,Philippus
1556,1556,Marcus
1557,1557,Marcus
1558,1558,Marcus
1559,1559,Philippus
1560,1560,Marcus
1561,1561,Ovionicus
1562,1562,Marcus
1563,1563,Ubuntius
1564,1564,Philippus
1565,1565,Ubuntius
1566,1566,Philippus
1567,1567,Marcus
1568,1568,Marcus
1569,1569,Marcus
1570,1570,Clarius
1571,1571,Marcus
1572,1572,FerrumEffractarius
1573,1573,Blanquius
1574,1574,Marcus
1575,1575,Blanquius
1576,1576,Ovionicus
1577,1577,Marcus
1578,1578,Marcus
1579,1579,Ovionicus
1580,1580,FerrumEffractarius
1581,1581,Marcus
1582,1582,Marcus
1583,1583,Marcus
1584,1584,Blanquius
1585,1585,Marcus
1586,1586,Philippus
1587,1587,Ovionicus
1588,1588,Blanquius
1589,1589,Marcus
1590,1590,Marcus
1591,1591,FerrumEffractarius
1592,1592,Ovionicus
1593,1593,Paithonius
1594,1594,Marcus
1595,1595,Blanquius
1596,1596,Clarius
1597,1597,Marcus
1598,1598,Ovionicus
1599,1599,Philippus
1600,1600,Philippus
1601,1601,Marcus
1602,1602,Philippus
1603,1603,Blanquius
1604,1604,Marcus
1605,1605,Marcus
1606,1606,Marcus
1607,1607,Marcus
1608,1608,Philippus
1609,1609,Clarius
1610,1610,Marcus
1611,1611,Paithonius
1612,1612,Marcus
1613,1613,FerrumEffractarius
1614,1614,Marcus
1615,1615,Marcus
1616,1616,Philippus
1617,1617,Marcus
1618,1618,Ovionicus
1619,1619,Paithonius
1620,1620,Marcus
1621,1621,Philippus
1622,1622,Philippus
1623,1623,Ubuntius
1624,1624,Philippus
1625,1625,Clarius
1626,1626,Marcus
1627,1627,Marcus
1628,1628,Marcus
1629,1629,Ovionicus
1630,1630,Marcus
1631,1631,Marcus
1632,1632,Marcus
1633,1633,Paithonius
1634,1634,Marcus
1635,1635,Marcus
1636,1636,Blanquius
1637,1637,Blanquius
1638,1638,Philippus
1639,1639,Philippus
1640,1640,Marcus
1641,1641,Marcus
1642,1642,Blanquius
1643,1643,Blanquius
1644,1644,Ovionicus
1645,1645,Marcus
1646,1646,Paithonius
1647,1647,Philippus
1648,1648,Philippus
1649,1649,Marcus
1650,1650,Marcus
1651,1651,Philippus
1652,1652,Marcus
1653,1653,Marcus
1654,1654,Philippus
1655,1655,Ubuntius
1656,1656,Marcus
1657,1657,Ovionicus
1658,1658,Philippus
1659,1659,Marcus
1660,1660,Marcus
1661,1661,Paithonius
1662,1662,Clarius
1663,1663,Marcus
1664,1664,Marcus
1665,1665,Philippus
1666,1666,Marcus
1667,1667,Marcus
1668,1668,Philippus
1669,1669,Marcus
1670,1670,Marcus
1671,1671,Marcus
1672,1672,Marcus
1673,1673,Marcus
1674,1674,Ubuntius
1675,1675,Marcus
1676,1676,Ovionicus
1677,1677,Marcus
1678,1678,Philippus
1679,1679,Paithonius
1680,1680,Blanquius
1681,1681,Blanquius
1682,1682,Philippus
1683,1683,Paithonius
1684,1684,Philippus
1685,1685,Blanquius
1686,1686,Marcus
1687,1687,Philippus
1688,1688,Marcus
1689,1689,Marcus
1690,1690,Philippus
1691,1691,Marcus
1692,1692,Marcus
1693,1693,Paithonius
1694,1694,Marcus
1695,1695,Marcus
1696,1696,Ovionicus
1697,1697,Marcus
1698,1698,Philippus
1699,1699,Marcus
1700,1700,Marcus
1701,1701,Ubuntius
1702,1702,Marcus
1703,1703,Marcus
1704,1704,Philippus
1705,1705,FerrumEffractarius
1706,1706,Philippus
1707,1707,Blanquius
1708,1708,Marcus
1709,1709,Paithonius
1710,1710,Marcus
1711,1711,Marcus
1712,1712,Marcus
1713,1713,Philippus
1714,1714,Clarius
1715,1715,Philippus
1716,1716,Marcus
1717,1717,Marcus
1718,1718,Ovionicus
1719,1719,Clarius
1720,1720,Marcus
1721,1721,Ovionicus
1722,1722,Clarius
1723,1723,Blanquius
1724,1724,Marcus
1725,1725,Marcus
1726,1726,Blanquius
1727,1727,Blanquius
1728,1728,Marcus
1729,1729,Paithonius
1730,1730,Clarius
1731,1731,Clarius
1732,1732,Marcus
1733,1733,Blanquius
1734,1734,Ovionicus
1735,1735,Marcus
1736,1736,Marcus
1737,1737,Blanquius
1738,1738,Philippus
1739,1739,Philippus
1740,1740,Marcus
1741,1741,Ovionicus
1742,1742,Philippus
1743,1743,Philippus
1744,1744,Clarius
1745,1745,Marcus
1746,1746,Marcus
1747,1747,Philippus
1748,1748,Marcus
1749,1749,Marcus
1750,1750,Marcus
1751,1751,Marcus
1752,1752,Ovionicus
1753,1753,Philippus
1754,1754,Marcus
1755,1755,Clarius
1756,1756,Paithonius
1757,1757,Marcus
1758,1758,Marcus
1759,1759,Philippus
1760,1760,Philippus
1761,1761,Philippus
1762,1762,Philippus
1763,1763,Marcus
1764,1764,Philippus
1765,1765,Ovionicus
1766,1766,Philippus
1767,1767,Philippus
1768,1768,Marcus
1769,1769,Marcus
1770,1770,Marcus
1771,1771,Philippus
1772,1772,FerrumEffractarius
1773,1773,Philippus
1774,1774,Ovionicus
1775,1775,FerrumEffractarius
1776,1776,Blanquius
1777,1777,Blanquius
1778,1778,Marcus
1779,1779,FerrumEffractarius
1780,1780,Ovionicus
1781,1781,Ubuntius
1782,1782,Philippus
1783,1783,Marcus
1784,1784,Paithonius
1785,1785,Marcus
1786,1786,Philippus
1787,1787,Philippus
1788,1788,Marcus
1789,1789,Marcus
1790,1790,Ovionicus
1791,1791,Blanquius
1792,1792,Marcus
1793,1793,Marcus
1794,1794,Paithonius
1795,1795,Marcus
1796,1796,Clarius
1797,1797,Ubuntius
1798,1798,Philippus
1799,1799,Philippus
1800,1800,Marcus
1801,1801,Philippus
1802,1802,Ubuntius
1803,1803,Marcus
1804,1804,Philippus
1805,1805,Marcus
1806,1806,Marcus
1807,1807,Marcus
1808,1808,Philippus
1809,1809,Clarius
1810,1810,Marcus
1811,1811,Ubuntius
1812,1812,Ubuntius
1813,1813,Clarius
1814,1814,FerrumEffractarius
1815,1815,Paithonius
1816,1816,Marcus
1817,1817,Clarius
1818,1818,Marcus
1819,1819,Paithonius
1820,1820,Marcus
1821,1821,Marcus
1822,1822,FerrumEffractarius
1823,1823,Blanquius
1824,1824,Marcus
1825,1825,FerrumEffractarius
1826,1826,Marcus
1827,1827,Blanquius
1828,1828,Marcus
1829,1829,Marcus
1830,1830,Marcus
1831,1831,Philippus
1832,1832,Marcus
1833,1833,Marcus
1834,1834,Clarius
1835,1835,Marcus
1836,1836,Ovionicus
1837,1837,Philippus
1838,1838,Blanquius
1839,1839,Marcus
1840,1840,Philippus
1841,1841,FerrumEffractarius
1842,1842,Marcus
1843,1843,Marcus
1844,1844,Paithonius
1845,1845,Philippus
1846,1846,Ovionicus
1847,1847,Blanquius
1848,1848,Philippus
1849,1849,Ubuntius
1850,1850,Blanquius
1851,1851,Clarius
1852,1852,Marcus
1853,1853,Philippus
1854,1854,Marcus
1855,1855,Marcus
1856,1856,Marcus
1857,1857,Ovionicus
1858,1858,Marcus
1859,1859,Philippus
1860,1860,Marcus
1861,1861,Marcus
1862,1862,Paithonius
1863,1863,Ovionicus
1864,1864,Ubuntius
1865,1865,Philippus
1866,1866,Blanquius
1867,1867,Blanquius
1868,1868,Marcus
1869,1869,Philippus
1870,1870,Blanquius
1871,1871,Marcus
1872,1872,Marcus
1873,1873,Marcus
1874,1874,Ovionicus
1875,1875,Philippus
1876,1876,Clarius
1877,1877,FerrumEffractarius
1878,1878,Marcus
1879,1879,Philippus
1880,1880,Marcus
1881,1881,Ovionicus
1882,1882,Clarius
1883,1883,Ubuntius
1884,1884,Clarius
1885,1885,Blanquius
1886,1886,Ovionicus
1887,1887,Marcus
1888,1888,Marcus
1889,1889,Marcus
1890,1890,Blanquius
1891,1891,Marcus
1892,1892,Marcus
1893,1893,Marcus
1894,1894,Marcus
1895,1895,Ovionicus
1896,1896,Ovionicus
1897,1897,Marcus
1898,1898,Marcus
1899,1899,Ubuntius
1900,1900,Ubuntius
1901,1901,Clarius
1902,1902,Clarius
1903,1903,Ubuntius
1904,1904,Marcus
1905,1905,Clarius
1906,1906,Philippus
1907,1907,Marcus
1908,1908,Marcus
1909,1909,Philippus
1910,1910,Philippus
1911,1911,Ovionicus
1912,1912,Philippus
1913,1913,Marcus
1914,1914,Marcus
1915,1915,Blanquius
1916,1916,Marcus
1917,1917,Ubuntius
1918,1918,Ovionicus
1919,1919,Ovionicus
1920,1920,Marcus
1921,1921,Philippus
1922,1922,Ovionicus
1923,1923,Blanquius
1924,1924,Marcus
1925,1925,Marcus
1926,1926,Marcus
1927,1927,Marcus
1928,1928,Marcus
1929,1929,Marcus
1930,1930,Marcus
1931,1931,Marcus
1932,1932,Marcus
1933,1933,FerrumEffractarius
1934,1934,Blanquius
1935,1935,Philippus
1936,1936,Philippus
1937,1937,Marcus
1938,1938,Marcus
1939,1939,Marcus
1940,1940,Philippus
1941,1941,Marcus
1942,1942,Marcus
1943,1943,Marcus
1944,1944,Marcus
1945,1945,FerrumEffractarius
1946,1946,Philippus
1947,1947,Clarius
1948,1948,Marcus
1949,1949,Marcus
1950,1950,Marcus
1951,1951,Paithonius
1952,1952,Marcus
1953,1953,Philippus
1954,1954,Marcus
1955,1955,Marcus
1956,1956,Marcus
1957,1957,Philippus
1958,1958,Marcus
1959,1959,Blanquius
1960,1960,Marcus
1961,1961,Marcus
1962,1962,FerrumEffractarius
1963,1963,Philippus
1964,1964,Blanquius
1965,1965,Marcus
1966,1966,Ovionicus
1967,1967,Philippus
1968,1968,Ovionicus
1969,1969,Philippus
1970,1970,Ubuntius
1971,1971,Blanquius
1972,1972,Marcus
1973,1973,Philippus
1974,1974,Marcus
1975,1975,Philippus
1976,1976,Ovionicus
1977,1977,Paithonius
1978,1978,Clarius
1979,1979,Marcus
1980,1980,Ubuntius
1981,1981,Ovionicus
1982,1982,Blanquius
1983,1983,Ovionicus
1984,1984,Marcus
1985,1985,Marcus
1986,1986,Ovionicus
1987,1987,Marcus
1988,1988,Philippus
1989,1989,Blanquius
1990,1990,Philippus
1991,1991,FerrumEffractarius
1992,1992,Ovionicus
1993,1993,Philippus
1994,1994,Marcus
1995,1995,Marcus
1996,1996,Ovionicus
1997,1997,Ubuntius
1998,1998,Philippus
1999,1999,FerrumEffractarius
2000,2000,Paithonius
2001,2001,Philippus
2002,2002,Philippus
2003,2003,Marcus
2004,2004,Marcus
2005,2005,Marcus
2006,2006,FerrumEffractarius
2007,2007,FerrumEffractarius
2008,2008,Marcus
2009,2009,Paithonius
2010,2010,Marcus
2011,2011,FerrumEffractarius
2012,2012,Marcus
2013,2013,Marcus
2014,2014,Marcus
2015,2015,Paithonius
2016,2016,Philippus
2017,2017,Marcus
2018,2018,Ovionicus
2019,2019,Marcus
2020,2020,Marcus
2021,2021,Philippus
2022,2022,Marcus
2023,2023,Marcus
2024,2024,Marcus
2025,2025,Philippus
2026,2026,Marcus
2027,2027,Philippus
2028,2028,Marcus
2029,2029,Marcus
2030,2030,Philippus
2031,2031,Marcus
2032,2032,Marcus
2033,2033,Clarius
2034,2034,Paithonius
2035,2035,Marcus
2036,2036,Philippus
2037,2037,Philippus
2038,2038,Philippus
2039,2039,Marcus
2040,2040,Marcus
2041,2041,Marcus
2042,2042,Ovionicus
2043,2043,Clarius
2044,2044,Philippus
2045,2045,Blanquius
2046,2046,Philippus
2047,2047,Philippus
2048,2048,Philippus
2049,2049,Marcus
2050,2050,Philippus
2051,2051,Marcus
2052,2052,Marcus
2053,2053,Clarius
2054,2054,Ubuntius
2055,2055,Marcus
2056,2056,Philippus
2057,2057,Marcus
2058,2058,Marcus
2059,2059,Marcus
2060,2060,Ovionicus
2061,2061,Philippus
2062,2062,Blanquius
2063,2063,Blanquius
2064,2064,Paithonius
2065,2065,Philippus
2066,2066,Philippus
2067,2067,Marcus
2068,2068,Philippus
2069,2069,Philippus
2070,2070,Marcus
2071,2071,Philippus
2072,2072,Ovionicus
2073,2073,Philippus
2074,2074,Ubuntius
2075,2075,Marcus
2076,2076,Philippus
2077,2077,Marcus
2078,2078,Marcus
2079,2079,Clarius
2080,2080,Ovionicus
2081,2081,Marcus
2082,2082,Ovionicus
2083,2083,Marcus
2084,2084,Blanquius
2085,2085,Marcus
2086,2086,FerrumEffractarius
2087,2087,Marcus
2088,2088,Ubuntius
2089,2089,Blanquius
2090,2090,Marcus
2091,2091,FerrumEffractarius
2092,2092,Ovionicus
2093,2093,Blanquius
2094,2094,Marcus
2095,2095,Clarius
2096,2096,Clarius
2097,2097,Ubuntius
2098,2098,Marcus
2099,2099,Ubuntius
2100,2100,Marcus
2101,2101,Marcus
2102,2102,Philippus
2103,2103,Philippus
2104,2104,Marcus
2105,2105,Marcus
2106,2106,Blanquius
2107,2107,Blanquius
2108,2108,Marcus
2109,2109,Clarius
2110,2110,Ovionicus
2111,2111,Paithonius
2112,2112,Ovionicus
2113,2113,Paithonius
2114,2114,Philippus
2115,2115,Ubuntius
2116,2116,Marcus
2117,2117,Ovionicus
2118,2118,Marcus
2119,2119,Blanquius
2120,2120,Ovionicus
2121,2121,Marcus
2122,2122,Philippus
2123,2123,Marcus
2124,2124,Ovionicus
2125,2125,Blanquius
2126,2126,Blanquius
2127,2127,Marcus
2128,2128,Philippus
2129,2129,Marcus
2130,2130,Ovionicus
2131,2131,Philippus
2132,2132,Paithonius
2133,2133,Philippus
2134,2134,Ovionicus
2135,2135,Blanquius
2136,2136,FerrumEffractarius
2137,2137,Blanquius
2138,2138,Marcus
2139,2139,Philippus
2140,2140,Marcus
2141,2141,FerrumEffractarius
2142,2142,Ubuntius
2143,2143,Marcus
2144,2144,Marcus
2145,2145,Ovionicus
2146,2146,Ovionicus
2147,2147,Clarius
2148,2148,Ubuntius
2149,2149,Marcus
2150,2150,Marcus
2151,2151,Philippus
2152,2152,Marcus
2153,2153,Blanquius
2154,2154,Marcus
2155,2155,Ovionicus
2156,2156,Marcus
2157,2157,Marcus
2158,2158,Paithonius
2159,2159,Marcus
2160,2160,Blanquius
2161,2161,Marcus
2162,2162,Blanquius
2163,2163,Paithonius
2164,2164,Marcus
2165,2165,Marcus
2166,2166,Marcus
2167,2167,Blanquius
2168,2168,Marcus
2169,2169,Philippus
2170,2170,Philippus
2171,2171,Marcus
2172,2172,Marcus
2173,2173,Marcus
2174,2174,Ubuntius
2175,2175,Marcus
2176,2176,Marcus
2177,2177,Philippus
2178,2178,Marcus
2179,2179,Ovionicus
2180,2180,Philippus
2181,2181,Marcus
2182,2182,Marcus
2183,2183,Philippus
2184,2184,Clarius
2185,2185,Blanquius
2186,2186,Marcus
2187,2187,Ovionicus
2188,2188,Marcus
2189,2189,Clarius
2190,2190,Marcus
2191,2191,Marcus
2192,2192,Paithonius
2193,2193,Marcus
2194,2194,Marcus
2195,2195,Marcus
2196,2196,Clarius
2197,2197,Blanquius
2198,2198,Philippus
2199,2199,FerrumEffractarius
2200,2200,Marcus
2201,2201,Marcus
2202,2202,Philippus
2203,2203,Marcus
2204,2204,Ovionicus
2205,2205,Marcus
2206,2206,Blanquius
2207,2207,Marcus
2208,2208,Paithonius
2209,2209,Philippus
2210,2210,Marcus
2211,2211,Ovionicus
2212,2212,Ubuntius
2213,2213,Clarius
2214,2214,Philippus
2215,2215,Philippus
2216,2216,Marcus
2217,2217,Paithonius
2218,2218,Marcus
2219,2219,Marcus
2220,2220,Marcus
2221,2221,Philippus
2222,2222,Marcus
2223,2223,Marcus
2224,2224,Ovionicus
2225,2225,Marcus
2226,2226,Clarius
2227,2227,Marcus
2228,2228,Ovionicus
2229,2229,Marcus
2230,2230,Philippus
2231,2231,Marcus
2232,2232,Marcus
2233,2233,Marcus
2234,2234,Paithonius
2235,2235,Marcus
2236,2236,Ubuntius
2237,2237,FerrumEffractarius
2238,2238,Marcus
2239,2239,Marcus
2240,2240,Marcus
2241,2241,Ovionicus
2242,2242,Marcus
2243,2243,Marcus
2244,2244,Ubuntius
2245,2245,Philippus
2246,2246,Philippus
2247,2247,Marcus
2248,2248,Marcus
2249,2249,FerrumEffractarius
2250,2250,Philippus
2251,2251,Philippus
2252,2252,Marcus
2253,2253,Ubuntius
2254,2254,Marcus
2255,2255,Marcus
2256,2256,Marcus
2257,2257,Blanquius
2258,2258,Philippus
2259,2259,Marcus
2260,2260,Marcus
2261,2261,Marcus
2262,2262,Ubuntius
2263,2263,Marcus
2264,2264,Paithonius
2265,2265,Marcus
2266,2266,Clarius
2267,2267,Marcus
2268,2268,Blanquius
2269,2269,Marcus
2270,2270,Clarius
2271,2271,Marcus
2272,2272,Marcus
2273,2273,Ovionicus
2274,2274,Marcus
2275,2275,Ubuntius
2276,2276,Philippus
2277,2277,Marcus
2278,2278,Marcus
2279,2279,Clarius
2280,2280,Ovionicus
2281,2281,Ubuntius
2282,2282,Marcus
2283,2283,Marcus
2284,2284,Marcus
2285,2285,Philippus
2286,2286,Philippus
2287,2287,Marcus
2288,2288,FerrumEffractarius
2289,2289,Philippus
2290,2290,Marcus
2291,2291,Philippus
2292,2292,Ubuntius
2293,2293,Marcus
2294,2294,Marcus
2295,2295,Marcus
2296,2296,Ovionicus
2297,2297,Marcus
2298,2298,Marcus
2299,2299,FerrumEffractarius
2300,2300,Marcus
2301,2301,Marcus
2302,2302,Marcus
2303,2303,Philippus
2304,2304,Clarius
2305,2305,Marcus
2306,2306,Marcus
2307,2307,Clarius
2308,2308,Marcus
2309,2309,Ovionicus
2310,2310,Philippus
2311,2311,Clarius
2312,2312,Blanquius
2313,2313,Philippus
2314,2314,Blanquius
2315,2315,Marcus
2316,2316,Marcus
2317,2317,Marcus
2318,2318,Ovionicus
2319,2319,Philippus
2320,2320,Philippus
2321,2321,Marcus
2322,2322,Philippus
2323,2323,Marcus
2324,2324,Marcus
2325,2325,Philippus
2326,2326,Marcus
2327,2327,Ovionicus
2328,2328,Marcus
2329,2329,Marcus
2330,2330,Ovionicus
2331,2331,Clarius
2332,2332,Blanquius
2333,2333,Ubuntius
2334,2334,Philippus
2335,2335,Marcus
2336,2336,Ovionicus
2337,2337,Blanquius
2338,2338,Philippus
2339,2339,Philippus
2340,2340,Marcus
2341,2341,Marcus
2342,2342,Marcus
2343,2343,Marcus
2344,2344,Blanquius
2345,2345,Paithonius
2346,2346,Ovionicus
2347,2347,Blanquius
2348,2348,Philippus
2349,2349,FerrumEffractarius
2350,2350,Philippus
2351,2351,Philippus
2352,2352,Ovionicus
2353,2353,Philippus
2354,2354,Marcus
2355,2355,Clarius
2356,2356,Philippus
2357,2357,Marcus
2358,2358,Marcus
2359,2359,Marcus
2360,2360,Ubuntius
2361,2361,Marcus
2362,2362,Ovionicus
2363,2363,Marcus
2364,2364,Marcus
2365,2365,Philippus
2366,2366,Ovionicus
2367,2367,Paithonius
2368,2368,Marcus
2369,2369,Philippus
2370,2370,Blanquius
2371,2371,Ovionicus
2372,2372,Ubuntius
2373,2373,Marcus
2374,2374,Paithonius
2375,2375,FerrumEffractarius
2376,2376,Marcus
2377,2377,Ubuntius
2378,2378,Philippus
2379,2379,Philippus
2380,2380,Philippus
2381,2381,Philippus
2382,2382,Philippus
2383,2383,Blanquius
2384,2384,Marcus
2385,2385,Marcus
2386,2386,Philippus
2387,2387,Marcus
2388,2388,Marcus
2389,2389,Paithonius
2390,2390,Marcus
2391,2391,Blanquius
2392,2392,Marcus
2393,2393,Philippus
2394,2394,Philippus
2395,2395,Marcus
2396,2396,Marcus
2397,2397,Marcus
2398,2398,Philippus
2399,2399,Marcus
2400,2400,Ovionicus
2401,2401,Ovionicus
2402,2402,Paithonius
2403,2403,Marcus
2404,2404,Ovionicus
2405,2405,Marcus
2406,2406,Philippus
2407,2407,Philippus
2408,2408,Ovionicus
2409,2409,Marcus
2410,2410,Marcus
2411,2411,Ubuntius
2412,2412,Paithonius
2413,2413,Philippus
2414,2414,FerrumEffractarius
2415,2415,Marcus
2416,2416,Clarius
2417,2417,Ovionicus
2418,2418,Clarius
2419,2419,Ovionicus
2420,2420,Philippus
2421,2421,Marcus
2422,2422,Philippus
2423,2423,Philippus
2424,2424,Marcus
2425,2425,Blanquius
2426,2426,Marcus
2427,2427,Blanquius
2428,2428,Philippus
2429,2429,Marcus
2430,2430,Marcus
2431,2431,Ubuntius
2432,2432,Marcus
2433,2433,Marcus
2434,2434,Marcus
2435,2435,Marcus
2436,2436,Philippus
2437,2437,Marcus
2438,2438,Marcus
2439,2439,Philippus
2440,2440,Philippus
2441,2441,Marcus
2442,2442,Clarius
2443,2443,Philippus
2444,2444,Philippus
2445,2445,Philippus
2446,2446,Paithonius
2447,2447,Philippus
2448,2448,Marcus
2449,2449,Marcus
2450,2450,Marcus
2451,2451,Ovionicus
2452,2452,Marcus
2453,2453,FerrumEffractarius
2454,2454,Philippus
2455,2455,Marcus
2456,2456,Marcus
2457,2457,Marcus
2458,2458,Ovionicus
2459,2459,Marcus
2460,2460,Marcus
2461,2461,Marcus
2462,2462,Philippus
2463,2463,Marcus
2464,2464,Marcus
2465,2465,Marcus
2466,2466,Philippus
2467,2467,Clarius
2468,2468,Marcus
2469,2469,Philippus
2470,2470,Marcus
2471,2471,Marcus
2472,2472,Paithonius
2473,2473,Blanquius
2474,2474,Marcus
2475,2475,Ovionicus
2476,2476,Marcus
2477,2477,Ubuntius
2478,2478,Ovionicus
2479,2479,Philippus
2480,2480,Marcus
2481,2481,Clarius
2482,2482,Marcus
2483,2483,Ovionicus
2484,2484,Marcus
2485,2485,Marcus
2486,2486,Marcus
2487,2487,Clarius
2488,2488,Marcus
2489,2489,Marcus
2490,2490,Marcus
2491,2491,Philippus
2492,2492,Ubuntius
2493,2493,Marcus
2494,2494,Blanquius
2495,2495,Philippus
2496,2496,Paithonius
2497,2497,Paithonius
2498,2498,Marcus
2499,2499,Marcus
2500,2500,Marcus
2501,2501,Marcus
2502,2502,Marcus
2503,2503,Marcus
2504,2504,Blanquius
2505,2505,Marcus
2506,2506,Marcus
2507,2507,Philippus
2508,2508,Clarius
2509,2509,Blanquius
2510,2510,Philippus
2511,2511,Ubuntius
2512,2512,Blanquius
2513,2513,Marcus
2514,2514,Paithonius
2515,2515,Philippus
2516,2516,Marcus
2517,2517,Philippus
2518,2518,Philippus
2519,2519,Marcus
2520,2520,Clarius
2521,2521,Paithonius
2522,2522,Philippus
2523,2523,Marcus
2524,2524,Marcus
2525,2525,Philippus
2526,2526,Marcus
2527,2527,Marcus
2528,2528,Philippus
2529,2529,Marcus
2530,2530,Ovionicus
2531,2531,Ovionicus
2532,2532,Paithonius
2533,2533,Marcus
2534,2534,Marcus
2535,2535,Marcus
2536,2536,Ovionicus
2537,2537,Marcus
2538,2538,Philippus
2539,2539,Ubuntius
2540,2540,FerrumEffractarius
2541,2541,Philippus
2542,2542,Marcus
2543,2543,Clarius
2544,2544,Paithonius
2545,2545,Paithonius
2546,2546,Marcus
2547,2547,Ovionicus
2548,2548,Ovionicus
2549,2549,Philippus
2550,2550,Blanquius
2551,2551,Marcus
2552,2552,Ubuntius
2553,2553,Marcus
2554,2554,Paithonius
2555,2555,Ovionicus
2556,2556,Marcus
2557,2557,Philippus
2558,2558,Blanquius
2559,2559,Ovionicus
2560,2560,Ovionicus
2561,2561,Philippus
2562,2562,Marcus
2563,2563,Marcus
2564,2564,Philippus
2565,2565,FerrumEffractarius
2566,2566,Paithonius
2567,2567,Blanquius
2568,2568,FerrumEffractarius
2569,2569,Marcus
2570,2570,Ovionicus
2571,2571,FerrumEffractarius
2572,2572,Philippus
2573,2573,Ubuntius
2574,2574,FerrumEffractarius
2575,2575,Marcus
2576,2576,FerrumEffractarius
2577,2577,Ovionicus
